save_1,save_2,save_3
10.01716919,0.053887939,0.432301025
9.975256348,0.05149292,0.437091064
9.983638916,0.091010742,0.441881104
9.971663818,0.068258057,0.445473633
9.946516113,0.069455566,0.438288574
9.968071289,0.037122803,0.402363281
9.932145996,-0.007185059,0.405955811
9.96328125,0.045505371,0.434696045
9.96208374,0.062270508,0.477806396
9.980046387,0.019160156,0.431103516
9.983638916,0.05029541,0.426313477
9.91059082,0.05029541,0.501756592
9.899813232,0.057480469,0.536484375
9.980046387,0.131726074,0.434696045
9.981243896,0.083825684,0.378413086
9.982441406,0.041912842,0.386795654
9.934541016,-0.00119751,0.492176514
9.938133545,0.043110352,0.498164063
9.935738525,0.008382568,0.518521729
9.96567627,0.092208252,0.392783203
9.982441406,0.038320313,0.453856201
9.976453857,0.047900391,0.423918457
9.91178833,0.064665527,0.481398926
9.938133545,0.045505371,0.376018066
10.01716919,0.044307861,0.413140869
9.944121094,0.085023193,0.429906006
9.934541016,0.008382568,0.414338379
9.934541016,0.034727783,0.416733398
9.96088623,0.017962646,0.383203125
9.948911133,0.053887939,0.437091064
