Time,X
"6-30",0.030688
"6-30",0.042003
"6-30",0.050108
"6-30",0.037735
"6-30",0.008848
"6-30",0.02732
"6-30",0.059442
"6-30",0.057876
"6-30",0.057353
"6-30",0.048487
"6-30",0.021473
"6-30",0.021683
"6-30",0.02768
"6-30",0.017865
"6-30",0.00883
"6-30",0.004238
"6-30",0.028695
"6-30",-0.000576
"6-30",0.00838
"6-30",0.004676
"6-30",-0.003692
"6-30",0.015416
"6-30",0.037987
"6-30",0.026437
"6-30",0.016947
"6-30",0.02307
"6-30",0.022421
"6-30",-0.019822
"6-30",-0.024889
"6-30",-0.026978
"6-30",-0.067835
"6-30",-0.096115
"6-30",-0.045521
"6-30",-0.013597
"6-30",-0.029727
"6-30",-0.051014
"6-30",-0.038288
"6-30",-0.053812
"6-30",-0.031648
"6-30",0.004808
"6-30",0.011754
"6-30",0.00359
"6-30",0.024456
"6-30",0.026047
"6-30",0.006231
"6-30",-0.008152
"6-30",0.006501
"6-30",0.009089
"6-30",0.006453
"6-30",-0.043949
"6-30",-0.049598
"6-30",-0.056855
"6-30",-0.037021
"6-30",-0.057612
"6-30",-0.065019
"6-30",-0.058566
"6-30",-0.118735
"6-30",-0.16691
"6-30",-0.156891
"6-30",-0.099177
"6-30",-0.039873
"6-30",-0.017061
"6-30",0.011094
"6-30",-0.000648
"6-30",-0.003092
"6-30",0.011292
"6-30",0.015194
"6-30",0.024156
"6-30",0.015662
"6-30",0.02014
"6-30",0.015842
"6-30",-0.030772
"6-30",-0.005847
"6-30",-0.018388
"6-30",-0.017505
"6-30",-0.014822
"6-30",-0.006682
"6-30",-0.020921
"6-30",-0.000738
"6-30",-0.040563
"6-30",-0.042466
"6-30",-0.067295
"6-30",-0.058188
"6-30",-0.128208
"6-30",-0.149753
"6-30",-0.084013
"6-30",-0.045347
"6-30",-0.021491
"6-30",-0.031816
"6-30",-0.066388
"6-30",-0.067072
"6-30",-0.109688
"6-30",-0.107719
"6-30",-0.074204
"6-30",-0.067649
"6-30",-0.056861
"6-30",0.004058
"6-30",-0.016845
"6-30",-0.037819
"6-30",-0.047749
"6-30",-0.033623
"6-30",-0.025561
"6-30",-0.013459
"6-30",-0.03052
"6-30",-0.028167
"6-30",-0.007042
"6-30",0.003146
"6-30",-0.004262
"6-30",0.001507
"6-30",-0.017871
"6-30",-0.04342
"6-30",-0.044753
"6-30",-0.049616
"6-30",-0.040221
"6-30",-0.021605
"6-30",-0.028581
"6-30",-0.022716
"6-30",-0.024787
"6-30",-0.021521
"6-30",-0.008957
"6-30",-0.00299
"6-30",-0.019174
"6-30",-0.03836
"6-30",-0.014888
"6-30",-0.024301
"6-30",-0.026906
"6-30",0.001122
"6-30",0.006069
"6-30",0.011514
"6-30",0.041457
"6-30",0.017073
"6-30",-0.000804
"6-30",-0.020621
"6-30",-0.039824
"6-30",-0.038504
"6-30",-0.037021
"6-30",-0.030982
"6-30",-0.06236
"6-30",-0.042244
"6-30",-0.044705
"6-30",-0.060481
"6-30",-0.046392
"6-30",-0.066148
"6-30",-0.03399
"6-30",-0.023688
"6-30",-0.014918
"6-30",-0.003176
"6-30",-0.00293
"6-30",-0.024667
"6-30",-0.001501
"6-30",-0.021809
"6-30",-0.005787
"6-30",0.000696
"6-30",-0.004064
"6-30",-0.008428
"6-30",-0.00323
"6-30",-0.031054
"6-30",-0.050216
"6-30",-0.072523
"6-30",-0.058044
"6-30",-0.048073
"6-30",-0.065752
"6-30",-0.05847
"6-30",-0.113842
"6-30",-0.107209
"6-30",-0.080303
"6-30",-0.096085
"6-30",-0.037327
"6-30",-0.021857
"6-30",-0.000168
"6-30",0.041379
"6-30",0.03468
"6-30",0.029577
"6-30",0.020825
"6-30",-0.01251
"6-30",-0.016238
"6-30",-0.026684
"6-30",0.011526
"6-30",0.00407
"6-30",0.015836
"6-30",0.029463
"6-30",0.01628
"6-30",-0.006141
"6-30",-0.028869
"6-30",-0.048823
"6-30",-0.02385
"6-30",-0.06643
"6-30",-0.037507
"6-30",0.035088
"6-30",0.037393
"6-30",-0.025543
"6-30",-0.070848
"6-30",-0.056615
"6-30",-0.08214
"6-30",-0.067349
"6-30",-0.016352
"6-30",0.013081
"6-30",0.016508
"6-30",-0.00078
"6-30",-0.063212
"6-30",-0.053337
"6-30",-0.021203
"6-30",0.002923
"6-30",0.084547
"6-30",0.070266
"6-30",0.070236
"6-30",0.037063
"6-30",0.016496
"6-30",0.019186
"6-30",0.033179
"6-30",0.024763
"6-30",0.032603
"6-30",0.042898
"6-30",0.039146
"6-30",0.048271
"6-30",0.043672
"6-30",0.00102
"6-30",-0.029463
"6-30",-0.006207
"6-30",0.019438
"6-30",0.039734
"6-30",0.091691
"6-30",0.079313
"6-30",0.077614
"6-30",0.048025
"6-30",0.035832
"6-30",0.0272
"6-30",0.026101
"6-30",0.030087
"6-30",0.053872
"6-30",0.082656
"6-30",0.106362
"6-30",0.077079
"6-30",0.067354
"6-30",0.049117
"6-30",0.027284
"6-30",0.03507
"6-30",0.043918
"6-30",0.093222
"6-30",0.109256
"6-30",0.104604
"6-30",0.114467
"6-30",0.070038
"6-30",-0.004977
"6-30",-0.048151
"6-30",0.019816
"6-30",0.052029
"6-30",0.043702
"6-30",0.064503
"6-30",0.071599
"6-30",0.054898
"6-30",0.059526
"6-30",0.065391
"6-30",0.045815
"6-30",0.063032
"6-30",0.062852
"6-30",0.1059
"6-30",0.072091
"6-30",0.059899
"6-30",0.068153
"6-30",0.03232
"6-30",-0.002113
"6-30",0.002911
"6-30",0.017067
"6-30",0.033635
"6-30",0.029337
"6-30",0.020813
"6-30",0.022463
"6-30",-0.013669
"6-30",-0.049075
"6-30",-0.122265
"6-30",-0.094116
"6-30",0.011262
"6-30",0.036475
"6-30",0.068783
"6-30",0.093258
"6-30",0.053475
"6-30",0.06682
"6-30",0.05138
"6-30",0.052875
"6-30",0.05506
"6-30",0.057683
"6-30",0.09022
"6-30",0.091271
"6-30",0.10195
"6-30",0.107563
"6-30",0.064863
"6-30",0.045821
"6-30",0.036295
"6-30",0.057221
"6-30",0.063518
"6-30",0.096535
"6-30",0.112017
"6-30",0.052839
"6-30",0.002881
"6-30",0.040995
"6-30",-0.013465
"6-30",-0.057426
"6-30",-0.038168
"6-30",-0.000144
"6-30",0.002773
"6-30",-0.023838
"6-30",-0.036151
"6-30",-0.013801
"6-30",-0.009581
"6-30",0.016803
"6-30",-0.015092
"6-30",-0.010565
"6-30",-0.002083
"6-30",0.043294
"6-30",0.0427
"6-30",0.031942
"6-30",0.028352
"6-30",0.024234
"6-30",0.029589
"6-30",0.029181
"6-30",0.045335
"6-30",0.059647
"6-30",0.061796
"6-30",0.047322
"6-30",0.024318
"6-30",0.027554
"6-30",0.036391
"6-30",0.033911
"6-30",0.015254
"6-30",0.038402
"6-30",0.063699
"6-30",0.057035
"6-30",0.052935
"6-30",0.035784
"6-30",0.024312
"6-30",0.0313
"6-30",0.036853
"6-30",0.022037
"6-30",0.015704
"6-30",-0.005619
"6-30",0.018525
"6-30",-0.004514
"6-30",0.000132
"6-30",-0.005637
"6-30",-0.024024
"6-30",-0.002389
"6-30",0.022367
"6-30",0.029253
"6-30",0.03522
"6-30",0.046788
"6-30",0.039644
"6-30",-0.011382
"6-30",-0.029211
"6-30",-0.036787
"6-30",-0.083629
"6-30",-0.087933
"6-30",-0.017409
"6-30",0.009893
"6-30",-0.00323
"6-30",-0.038234
"6-30",-0.042328
"6-30",-0.068417
"6-30",-0.04734
"6-30",-0.010121
"6-30",0.003662
"6-30",0.024384
"6-30",0.034512
"6-30",0.039836
"6-30",0.006381
"6-30",-0.020753
"6-30",-0.008578
"6-30",-0.002828
"6-30",-0.002569
"6-30",-0.033557
"6-30",-0.032765
"6-30",-0.037105
"6-30",-0.028359
"6-30",-0.064017
"6-30",-0.078634
"6-30",-0.07702
"6-30",-0.117732
"6-30",-0.164947
"6-30",-0.156212
"6-30",-0.082867
"6-30",-0.040359
"6-30",-0.028293
"6-30",-0.01152
"6-30",-0.013891
"6-30",-0.00676
"6-30",0.017031
"6-30",0.024462
"6-30",0.032062
"6-30",0.028791
"6-30",0.022031
"6-30",0.017643
"6-30",-0.023748
"6-30",-0.003062
"6-30",-0.014528
"6-30",-0.009395
"6-30",-0.007672
"6-30",-0.004562
"6-30",-0.019804
"6-30",0.006525
"6-30",-0.033473
"6-30",-0.042814
"6-30",-0.069252
"6-30",-0.061261
"6-30",-0.112768
"6-30",-0.138353
"6-30",-0.082002
"6-30",-0.056879
"6-30",-0.036805
"6-30",-0.048235
"6-30",-0.073292
"6-30",-0.065974
"6-30",-0.10479
"6-30",-0.095311
"6-30",-0.07771
"6-30",-0.08124
"6-30",-0.061183
"6-30",0.002197
"6-30",-0.009707
"6-30",-0.021779
"6-30",-0.04282
"6-30",-0.049694
"6-30",-0.048895
"6-30",-0.032615
"6-30",-0.035358
"6-30",-0.014473
"6-30",0.012961
"6-30",0.01119
"6-30",-0.001045
"6-30",-0.004214
"6-30",-0.013849
"6-30",-0.037381
"6-30",-0.037591
"6-30",-0.051284
"6-30",-0.035106
"6-30",-0.023946
"6-30",-0.020074
"6-30",-0.015716
"6-30",-0.006267
"6-30",-0.016623
"6-30",-0.00311
"6-30",-0.017931
"6-30",-0.044165
"6-30",-0.063417
"6-30",-0.027038
"6-30",-0.028893
"6-30",-0.018694
"6-30",0.005505
"6-30",0.001843
"6-30",-0.005355
"6-30",0.016046
"6-30",-0.004863
"6-30",-0.011136
"6-30",-0.008344
"6-30",-0.014077
"6-30",-0.00727
"6-30",-0.014726
"6-30",-0.028365
"6-30",-0.077476
"6-30",-0.072193
"6-30",-0.047701
"6-30",-0.063375
"6-30",-0.033605
"6-30",-0.05111
"6-30",-0.025405
"6-30",-0.024685
"6-30",-0.031648
"6-30",-0.01493
"6-30",-0.014353
"6-30",-0.026558
"6-30",0.000798
"6-30",-0.013117
"6-30",-3.01E-05
"6-30",0.008212
"6-30",-0.006621
"6-30",-0.01559
"6-30",-0.022524
"6-30",-0.048775
"6-30",-0.056303
"6-30",-0.060595
"6-30",-0.040167
"6-30",-0.034872
"6-30",-0.062978
"6-30",-0.080093
"6-30",-0.146073
"6-30",-0.130873
"6-30",-0.102677
"6-30",-0.091193
"6-30",-0.016707
"6-30",-0.019948
"6-30",-0.014726
"6-30",0.019282
"6-30",0.013561
"6-30",0.034169
"6-30",0.035472
"6-30",0.004814
"6-30",-0.009947
"6-30",-0.029691
"6-30",-0.010241
"6-30",-0.00036
"6-30",0.017115
"6-30",0.036295
"6-30",0.032086
"6-30",0.019084
"6-30",-0.012024
"6-30",-0.039722
"6-30",-0.021761
"6-30",-0.079781
"6-30",-0.0582
"6-30",0.010151
"6-30",0.030357
"6-30",0.003446
"6-30",-0.044729
"6-30",-0.037111
"6-30",-0.06996
"6-30",-0.085886
"6-30",-0.071167
"6-30",-0.046962
"6-30",0.010577
"6-30",0.024781
"6-30",-0.006333
"6-30",-0.007114
"6-30",-0.011976
"6-30",-0.033383
"6-30",0.030315
"6-30",0.036018
"6-30",0.072685
"6-30",0.068471
"6-30",0.067366
"6-30",0.042844
"6-30",0.025093
"6-30",-0.004562
"6-30",-0.001975
"6-30",0.009581
"6-30",0.043552
"6-30",0.053607
"6-30",0.066934
"6-30",0.0313
"6-30",-0.01999
"6-30",-0.020831
"6-30",-0.006099
"6-30",0.014713
"6-30",0.067661
"6-30",0.09058
"6-30",0.102983
"6-30",0.094999
"6-30",0.06338
"6-30",0.0395
"6-30",0.008302
"6-30",-0.008254
"6-30",0.015512
"6-30",0.066916
"6-30",0.115991
"6-30",0.093852
"6-30",0.097448
"6-30",0.068027
"6-30",0.03477
"6-30",0.031954
"6-30",0.022037
"6-30",0.063146
"6-30",0.090244
"6-30",0.100756
"6-30",0.13346
"6-30",0.104832
"6-30",0.020182
"6-30",-0.032249
"6-30",-0.025297
"6-30",0.020753
"6-30",0.015092
"6-30",0.049561
"6-30",0.079781
"6-30",0.071118
"6-30",0.069462
"6-30",0.066166
"6-30",0.040335
"6-30",0.052305
"6-30",0.055877
"6-30",0.107083
"6-30",0.072727
"6-30",0.076713
"6-30",0.081636
"6-30",0.05572
"6-30",0.008146
"6-30",0.016538
"6-30",0.006411
"6-30",0.006843
"6-30",0.038474
"6-30",0.017397
"6-30",0.031354
"6-30",0.023124
"6-30",0.019012
"6-30",0.010277
"6-30",-0.05123
"6-30",-0.021257
"6-30",0.00844
"6-30",0.006603
"6-30",0.019372
"6-30",0.016598
"6-30",0.027902
"6-30",0.019414
"6-30",0.033659
"6-30",0.048421
"6-30",-0.0158
"6-30",0.016785
"6-30",0.010217
"6-30",0.021965
"6-30",0.0383
"6-30",0.049261
"6-30",0.030093
"6-30",0.022163
"6-30",0.027014
"6-30",0.012871
"6-30",-0.017043
"6-30",-0.016833
"6-30",-0.037507
"6-30",-0.029979
"6-30",0.011736
"6-30",0.016286
"6-30",-0.029067
"6-30",-0.021431
"6-30",-0.055889
"6-30",-0.008164
"6-30",0.003644
"6-30",0.045527
"6-30",0.031582
"6-30",0.040257
"6-30",0.035376
"6-30",0.062174
"6-30",0.069311
"6-30",0.080807
"6-30",0.08157
"6-30",0.089458
"6-30",0.088083
"6-30",0.079132
"6-30",0.092351
"6-30",0.076917
"6-30",0.091121
"6-30",0.091847
"6-30",0.044249
"6-30",0.069726
"6-30",0.062264
"6-30",0.0167
"6-30",0.031648
"6-30",0.017073
"6-30",0.001855
"6-30",-0.07741
"6-30",-0.065836
"6-30",0.007096
"6-30",0.035358
"6-30",0.064233
"6-30",0.053986
"6-30",0.017121
"6-30",0.001843
"6-30",-0.00853
"6-30",0.05407
"6-30",0.056807
"6-30",0.050072
"6-30",0.087687
"6-30",0.071977
"6-30",0.064461
"6-30",0.060943
"6-30",0.050324
"6-30",0.04635
"6-30",0.02427
"6-30",0.047736
"6-30",0.041607
"6-30",0.059046
"6-30",0.087747
"6-30",0.089374
"6-30",0.089062
"6-30",0.091679
"6-30",0.07511
"6-30",0.076515
"6-30",0.045737
"6-30",0.079223
"6-30",0.091301
"6-30",0.082116
"6-30",0.07361
"6-30",0.063867
"6-30",0.067577
"6-30",0.077212
"6-30",0.083569
"6-30",0.064461
"6-30",0.072385
"6-30",0.03558
"6-30",0.060499
"6-30",0.053962
"6-30",0.064551
"6-30",0.066184
"6-30",0.068069
"6-30",0.100041
"6-30",0.067426
"6-30",0.068273
"6-30",0.086192
"6-30",0.044075
"6-30",0.019828
"6-30",0.015392
"6-30",0.018093
"6-30",0.010511
"6-30",-0.042178
"6-30",-0.002197
"6-30",0.051776
"6-30",0.042454
"6-30",0.03232
"6-30",0.013477
"6-30",0.016496
"6-30",0.006675
"6-30",0.037489
"6-30",0.053133
"6-30",0.015458
"6-30",0.016226
"6-30",0.045209
"6-30",0.036457
"6-30",0.014984
"6-30",0.023214
"6-30",0.025927
"6-30",0.011352
"6-30",0.008542
"6-30",0.001261
"6-30",0.007858
"6-30",0.012714
"6-30",0.017337
"6-30",-0.017937
"6-30",-0.027968
"6-30",-0.03151
"6-30",-0.05832
"6-30",-0.051506
"6-30",-0.029661
"6-30",-0.009077
"6-30",-0.003038
"6-30",-0.015872
"6-30",-0.047604
"6-30",-0.021785
"6-30",-0.025549
"6-30",0.007102
"6-30",0.014239
"6-30",0.025345
"6-30",0.019138
"6-30",0.042652
"6-30",0.045599
"6-30",0.023214
"6-30",0.017919
"6-30",0.033527
"6-30",0.063122
"6-30",0.050666
"6-30",0.011358
"6-30",-0.011928
"6-30",-0.04186
"6-30",-0.116814
"6-30",-0.12041
"6-30",-0.06945
"6-30",-0.080207
"6-30",-0.072121
"6-30",-0.095707
"6-30",-0.027908
"6-30",-0.052641
"6-30",-0.060397
"6-30",-0.067757
"6-30",-0.083917
"6-30",-0.082458
"6-30",-0.039194
"6-30",0.03058
"6-30",0.046212
"6-30",0.023946
"6-30",0.020699
"6-30",0.009899
"6-30",-0.012084
"6-30",-0.025129
"6-30",-0.020771
"6-30",0.006489
"6-30",-0.013519
"6-30",-0.008681
"6-30",-0.006267
"6-30",-0.023448
"6-30",-0.015974
"6-30",-0.016563
"6-30",-0.015962
"6-30",-0.012036
"6-30",-0.018099
"6-30",0.005181
"6-30",-0.015134
"6-30",-0.005223
"6-30",0.016514
"6-30",0.012931
"6-30",0.005679
"6-30",-0.013549
"6-30",0.009545
"6-30",-0.001861
"6-30",0.024162
"6-30",-0.011532
"6-30",-0.019168
"6-30",-0.021845
"6-30",-0.027554
"6-30",-0.027116
"6-30",-0.032807
"6-30",-0.03591
"6-30",-0.007552
"6-30",-0.009167
"6-30",-0.024907
"6-30",-0.040881
"6-30",-0.041691
"6-30",-0.023724
"6-30",-0.047538
"6-30",-0.032261
"6-30",-0.028431
"6-30",-0.034602
"6-30",-0.054466
"6-30",-0.060349
"6-30",-0.023988
"6-30",-0.038816
"6-30",-0.035766
"6-30",-0.042562
"6-30",-0.027914
"6-30",-0.011772
"6-30",0.009707
"6-30",-0.031852
"6-30",-0.059449
"6-30",-0.0892
"6-30",-0.043396
"6-30",-0.035808
"6-30",-0.014065
"6-30",-0.027386
"6-30",-0.023964
"6-30",-0.037735
"6-30",-0.043054
"6-30",-0.051356
"6-30",-0.03064
"6-30",-0.03513
"6-30",-0.016334
"6-30",-0.048391
"6-30",-0.089524
"6-30",-0.118993
"6-30",-0.11649
"6-30",-0.117672
"6-30",-0.078274
"6-30",-0.048973
"6-30",-0.034998
"6-30",-0.052617
"6-30",-0.067
"6-30",-0.076395
"6-30",-0.053217
"6-30",-0.029697
"6-30",-0.019582
"6-30",0.000972
"6-30",0.005367
"6-30",0.018471
"6-30",0.038119
"6-30",0.029349
"6-30",-0.012186
"6-30",-0.004743
"6-30",0.003458
"6-30",-0.025033
"6-30",-0.023406
"6-30",-0.003932
"6-30",-0.023106
"6-30",-0.020747
"6-30",-0.048199
"6-30",-0.051675
"6-30",-0.120554
"6-30",-0.118513
"6-30",-0.136972
"6-30",-0.075537
"6-30",-0.041601
"6-30",-0.058566
"6-30",-0.06532
"6-30",-0.05383
"6-30",-0.096301
"6-30",-0.038684
"6-30",-0.018628
"6-30",-0.025225
"6-30",-0.008951
"6-30",-0.020272
"6-30",0.032567
"6-30",0.017373
"6-30",0.024817
"6-30",-0.004628
"6-30",-0.001165
"6-30",0.00814
"6-30",-0.024769
"6-30",-0.001951
"6-30",-0.001801
"6-30",0.005961
"6-30",0.006693
"6-30",0.005085
"6-30",-0.024937
"6-30",-0.019378
"6-30",-0.060625
"6-30",-0.01978
"6-30",0.014167
"6-30",0.035076
"6-30",0.030111
"6-30",0.021593
"6-30",-0.004502
"6-30",-0.00347
"6-30",-0.001333
"6-30",0.03061
"6-30",0.016809
"6-30",0.010853
"6-30",0.007144
"6-30",0.002419
"6-30",-0.004088
"6-30",-0.006718
"6-30",-0.025897
"6-30",0.017067
"6-30",0.010433
"6-30",0.005937
"6-30",0.026558
"6-30",0.006249
"6-30",0.0085
"6-30",0.008104
"6-30",0.001771
"6-30",-0.001411
"6-30",-0.056813
"6-30",-0.005013
"6-30",0.022463
"6-30",0.020831
"6-30",0.025561
"6-30",0.008975
"6-30",0.014828
"6-30",0.004328
"6-30",0.041043
"6-30",0.066004
"6-30",0.017523
"6-30",0.03495
"6-30",0.000546
"6-30",0.010265
"6-30",0.017367
"6-30",0.033869
"6-30",0.025051
"6-30",0.029649
"6-30",0.030802
"6-30",0.022313
"6-30",-0.019972
"6-30",-0.011886
"6-30",-0.028995
"6-30",-0.021203
"6-30",0.007678
"6-30",0.017271
"6-30",-0.025543
"6-30",-0.012246
"6-30",-0.040425
"6-30",0.000666
"6-30",0.001765
"6-30",0.026461
"6-30",0.006309
"6-30",0.009767
"6-30",0.014431
"6-30",0.046068
"6-30",0.077181
"6-30",0.078154
"6-30",0.077121
"6-30",0.077067
"6-30",0.06272
"6-30",0.060385
"6-30",0.081978
"6-30",0.083563
"6-30",0.115715
"6-30",0.112275
"6-30",0.063651
"6-30",0.070188
"6-30",0.037807
"6-30",-0.013735
"6-30",0.017985
"6-30",0.014389
"6-30",0.01963
"6-30",-0.045119
"6-30",-0.040341
"6-30",0.008854
"6-30",0.017031
"6-30",0.039026
"6-30",0.025825
"6-30",0.010049
"6-30",0.020212
"6-30",0.026365
"6-30",0.093552
"6-30",0.074234
"6-30",0.04994
"6-30",0.077248
"6-30",0.043504
"6-30",0.057317
"6-30",0.060853
"6-30",0.072451
"6-30",0.064461
"6-30",0.046638
"6-30",0.062798
"6-30",0.044045
"6-30",0.039752
"6-30",0.062876
"6-30",0.065746
"6-30",0.076713
"6-30",0.108926
"6-30",0.093006
"6-30",0.105774
"6-30",0.040317
"6-30",0.0544
"6-30",0.073862
"6-30",0.064113
"6-30",0.073195
"6-30",0.067667
"6-30",0.085778
"6-30",0.081948
"6-30",0.080147
"6-30",0.0746
"6-30",0.065373
"6-30",0.039944
"6-30",0.057966
"6-30",0.052677
"6-30",0.060433
"6-30",0.07912
"6-30",0.084187
"6-30",0.122625
"6-30",0.079709
"6-30",0.068213
"6-30",0.073111
"6-30",0.047172
"6-30",0.028214
"6-30",0.036973
"6-30",0.040275
"6-30",0.017313
"6-30",-0.035094
"6-30",-0.002419
"6-30",0.049465
"6-30",0.0433
"6-30",0.039086
"6-30",0.019924
"6-30",0.029121
"6-30",0.009647
"6-30",0.030772
"6-30",0.049777
"6-30",0.009119
"6-30",0.015992
"6-30",0.040022
"6-30",0.026089
"6-30",0.016124
"6-30",0.01927
"6-30",0.033719
"6-30",0.010007
"6-30",0.018381
"6-30",-0.002131
"6-30",0.002503
"6-30",-0.001681
"6-30",0.015854
"6-30",-0.016677
"6-30",-0.016118
"6-30",-0.026089
"6-30",-0.061183
"6-30",-0.050636
"6-30",-0.038624
"6-30",-0.006513
"6-30",0.002713
"6-30",0.006939
"6-30",-0.027386
"6-30",-0.020441
"6-30",-0.021857
"6-30",-0.00314
"6-30",0.012426
"6-30",0.015194
"6-30",0.004682
"6-30",0.025225
"6-30",0.044987
"6-30",0.025255
"6-30",0.025045
"6-30",0.035724
"6-30",0.058782
"6-30",0.027428
"6-30",-0.004112
"6-30",-0.013675
"6-30",-0.025447
"6-30",-0.089686
"6-30",-0.085244
"6-30",-0.047112
"6-30",-0.058842
"6-30",-0.082734
"6-30",-0.116694
"6-30",-0.033935
"6-30",-0.060037
"6-30",-0.049724
"6-30",-0.053181
"6-30",-0.070998
"6-30",-0.082855
"6-30",-0.065578
"6-30",0.003464
"6-30",0.01281
"6-30",0.006003
"6-30",0.018778
"6-30",0.021983
"6-30",0.007738
"6-30",-0.010235
"6-30",-0.012354
"6-30",0.006753
"6-30",-0.023946
"6-30",-0.012078
"6-30",-0.004466
"6-30",-0.010115
"6-30",0.003043
"6-30",-0.003284
"6-30",-0.007372
"6-30",-0.008446
"6-30",-0.034494
"6-30",-0.002119
"6-30",-0.037195
"6-30",-0.014642
"6-30",0.016622
"6-30",0.021899
"6-30",0.006994
"6-30",-0.015086
"6-30",0.004796
"6-30",-0.001219
"6-30",0.007504
"6-30",-0.009089
"6-30",-0.015158
"6-30",-0.025861
"6-30",-0.020032
"6-30",-0.026228
"6-30",-0.043714
"6-30",-0.040257
"6-30",-0.00718
"6-30",0.000438
"6-30",-0.010487
"6-30",-0.016388
"6-30",-0.015284
"6-30",-0.011622
"6-30",-0.048091
"6-30",-0.044729
"6-30",-0.047502
"6-30",-0.058878
"6-30",-0.068189
"6-30",-0.043552
"6-30",-0.003458
"6-30",-0.014245
"6-30",-0.02262
"6-30",-0.044351
"6-30",-0.048145
"6-30",-0.037988
"6-30",0.006453
"6-30",-0.014347
"6-30",-0.041463
"6-30",-0.071269
"6-30",-0.044297
"6-30",-0.034206
"6-30",-0.03465
"6-30",-0.034104
"6-30",-0.013267
"6-30",-0.015668
"6-30",-0.037765
"6-30",-0.061021
"6-30",-0.056975
"6-30",-0.066784
"6-30",-0.033287
"6-30",-0.044783
"6-30",-0.078838
"6-30",-0.109076
"6-30",-0.117732
"6-30",-0.122355
"6-30",-0.10114
"6-30",-0.054322
"6-30",-0.036703
"6-30",-0.0465
"6-30",-0.055727
"6-30",-0.070896
"6-30",-0.053097
"6-30",-0.028725
"6-30",-0.012078
"6-30",0.005787
"6-30",0.01622
"6-30",0.01915
"6-30",0.03151
"6-30",0.026888
"6-30",-0.008218
"6-30",-0.010217
"6-30",0.010607
"6-30",-0.008566
"6-30",-0.015716
"6-30",0.003638
"6-30",-0.023028
"6-30",-0.035304
"6-30",-0.073892
"6-30",-0.066304
"6-30",-0.109424
"6-30",-0.120656
"6-30",-0.132086
"6-30",-0.07023
"6-30",-0.042496
"6-30",-0.056585
"6-30",-0.062174
"6-30",-0.069636
"6-30",-0.108938
"6-30",-0.046854
"6-30",-0.019822
"6-30",-0.025861
"6-30",-0.003428
"6-30",-0.016082
"6-30",0.030363
"6-30",0.006513
"6-30",0.009005
"6-30",-0.014582
"6-30",-0.009353
"6-30",0.02047
"6-30",-0.011814
"6-30",0.003506
"6-30",0.003878
"6-30",0.003866
"6-30",0.004232
"6-30",0.010763
"6-30",-0.005181
"6-30",-0.00395
"6-30",-0.040677
"6-30",-0.019588
"6-30",0.009611
"6-30",0.024354
"6-30",0.03127
"6-30",0.02442
"6-30",-0.002113
"6-30",-0.005571
"6-30",-0.012054
"6-30",0.02265
"6-30",0.012294
"6-30",0.014449
"6-30",0.01487
"6-30",-0.000288
"6-30",-0.008801
"6-30",-0.02232
"6-30",-0.037693
"6-30",0.002677
"6-30",0.018826
"6-30",0.011898
"6-30",0.039248
"6-30",0.015902
"6-30",0.026065
"6-30",-0.002761
"6-30",-0.017031
"6-30",-0.020254
"6-30",-0.054274
"6-30",-0.023544
"6-30",0.01658
"6-30",0.045143
"6-30",0.038017
"6-30",0.032543
"6-30",0.020807
"6-30",-0.004448
"6-30",0.023364
"6-30",0.052821
"6-30",0.011034
"6-30",0.041103
"6-30",0.02819
"6-30",0.029505
"6-30",0.032429
"6-30",0.028557
"6-30",0.001951
"6-30",-0.003728
"6-30",0.015068
"6-30",0.022884
"6-30",-0.006844
"6-30",0.002719
"6-30",-0.029733
"6-30",-0.044855
"6-30",-0.026666
"6-30",-0.013345
"6-30",-0.020561
"6-30",0.009359
"6-30",-0.012787
"6-30",0.029301
"6-30",0.006729
"6-30",0.008386
"6-30",-0.01939
"6-30",-0.004208
"6-30",0.014149
"6-30",0.047226
"6-30",0.096673
"6-30",0.091877
"6-30",0.085598
"6-30",0.079289
"6-30",0.060025
"6-30",0.040773
"6-30",0.066292
"6-30",0.072073
"6-30",0.109304
"6-30",0.125218
"6-30",0.097106
"6-30",0.091865
"6-30",0.049243
"6-30",-0.010547
"6-30",-0.005421
"6-30",-0.005403
"6-30",0.007012
"6-30",-0.045347
"6-30",-0.028935
"6-30",0.021689
"6-30",0.026576
"6-30",0.03109
"6-30",0.003866
"6-30",-0.012186
"6-30",0.003049
"6-30",0.011478
"6-30",0.095905
"6-30",0.084559
"6-30",0.06691
"6-30",0.082578
"6-30",0.051596
"6-30",0.047004
"6-30",0.054178
"6-30",0.076941
"6-30",0.070212
"6-30",0.057653
"6-30",0.075375
"6-30",0.058686
"6-30",0.03049
"6-30",0.058884
"6-30",0.064239
"6-30",0.078862
"6-30",0.108289
"6-30",0.097292
"6-30",0.108205
"6-30",0.033521
"6-30",0.055426
"6-30",0.064713
"6-30",0.054112
"6-30",0.058308
"6-30",0.052191
"6-30",0.067126
"6-30",0.079613
"6-30",0.08624
"6-30",0.081348
"6-30",0.077187
"6-30",0.031774
"6-30",0.040569
"6-30",0.017793
"6-30",0.048133
"6-30",0.072517
"6-30",0.106573
"6-30",0.138281
"6-30",0.100497
"6-30",0.077356
"6-30",0.071941
"6-30",0.046302
"6-30",0.022217
"6-30",0.035508
