save_1,save_2,save_3
10.00279907,0.021555176,0.419128418
10.02674927,0.0490979,0.398770752
9.975256348,0.058677979,0.428708496
9.915380859,0.059875488,0.468226318
9.96447876,0.079035645,0.392783203
9.970466309,0.074245605,0.415535889
9.831555176,0.074245605,0.528101807
9.927355957,-0.010777588,0.495769043
9.982441406,0.092208252,0.411943359
9.928553467,0.064665527,0.45984375
9.944121094,0.016765137,0.444276123
9.990823975,0.043110352,0.437091064
9.971663818,0.076640625,0.427510986
9.880653076,0.058677979,0.475411377
