Time,X
"6-30",-0.008319
"6-30",-0.020183
"6-30",-0.006354
"6-30",-0.008439
"6-30",0.008496
"6-30",0.028171
"6-30",0.022392
"6-30",0.002982
"6-30",0.021142
"6-30",0.02897
"6-30",0.034827
"6-30",0.020079
"6-30",0.024549
"6-30",0.000362
"6-30",-0.008631
"6-30",-0.005315
"6-30",0.020578
"6-30",0.054568
"6-30",0.042283
"6-30",0.029661
"6-30",0.014168
"6-30",0.032575
"6-30",0.041502
"6-30",0.053943
"6-30",0.040613
"6-30",0.034245
"6-30",0.007373
"6-30",0.004646
"6-30",-0.022436
"6-30",-0.006817
"6-30",-0.021535
"6-30",-0.008361
"6-30",-0.004756
"6-30",0.005925
"6-30",-0.014705
"6-30",0.010203
"6-30",0.027618
"6-30",0.02897
"6-30",0.04331
"6-30",0.020463
"6-30",0.011008
"6-30",-0.012686
"6-30",-0.002029
"6-30",0.032971
"6-30",0.021731
"6-30",0.014906
"6-30",0.006159
"6-30",-0.008024
"6-30",0.016006
"6-30",0.002315
"6-30",0.016685
"6-30",0.02134
"6-30",0.012936
"6-30",-0.008355
"6-30",0.004135
"6-30",0.014936
"6-30",0.042048
"6-30",0.068109
"6-30",0.050735
"6-30",0.042691
"6-30",0.034167
"6-30",0.01609
"6-30",-0.001374
"6-30",-0.012278
"6-30",-0.008186
"6-30",0.006634
"6-30",0.003438
"6-30",-0.026708
"6-30",-0.053051
"6-30",-0.000953
"6-30",0.006111
"6-30",0.016829
"6-30",0.005547
"6-30",0.021286
"6-30",0.018211
"6-30",0.00813
"6-30",0.0211
"6-30",0.027288
"6-30",0.033386
"6-30",0.019676
"6-30",0.012461
"6-30",0.008917
"6-30",0.01448
"6-30",-0.007454
"6-30",0.007007
"6-30",0.029973
"6-30",0.03815
"6-30",0.010935
"6-30",0.014997
"6-30",0.007121
"6-30",0.040565
"6-30",0.006262
"6-30",0.013363
"6-30",-0.046316
"6-30",-0.084957
"6-30",-0.080553
"6-30",-0.035196
"6-30",-0.043985
"6-30",-0.014476
"6-30",-0.009598
"6-30",-0.008577
"6-30",-0.024203
"6-30",-0.029934
"6-30",0.017724
"6-30",0.011416
"6-30",0.013795
"6-30",0.02375
"6-30",0.025678
"6-30",0.009644
"6-30",-0.012085
"6-30",-0.016681
"6-30",0.005979
"6-30",4.38E-05
"6-30",-0.00162
"6-30",-0.027927
"6-30",-0.007075
"6-30",-0.011821
"6-30",-0.016519
"6-30",-0.019108
"6-30",0.012209
"6-30",-0.024287
"6-30",-0.08733
"6-30",-0.056607
"6-30",0.03824
"6-30",0.050741
"6-30",0.047047
"6-30",0.04778
"6-30",0.03684
"6-30",0.034942
"6-30",0.009355
"6-30",0.005054
"6-30",-0.001104
"6-30",-0.004684
"6-30",-0.021733
"6-30",-0.01074
"6-30",-0.022851
"6-30",-0.022412
"6-30",0.000386
"6-30",-0.003056
"6-30",-0.00156
"6-30",0.028063
"6-30",0.019304
"6-30",-0.008721
"6-30",-0.019973
"6-30",-0.027597
"6-30",0.001377
"6-30",-0.025855
"6-30",-0.043415
"6-30",-0.089931
"6-30",-0.032439
"6-30",-0.015269
"6-30",-0.024467
"6-30",-0.003909
"6-30",0.006244
"6-30",0.009199
"6-30",-0.000713
"6-30",0.041976
"6-30",0.050399
"6-30",0.025918
"6-30",0.003336
"6-30",0.022548
"6-30",0.002249
"6-30",-0.013689
"6-30",-0.009436
"6-30",0.005631
"6-30",-0.009112
"6-30",0.000837
"6-30",0.00947
"6-30",0.025618
"6-30",-0.032012
"6-30",-0.014164
"6-30",-0.009598
"6-30",-0.008211
"6-30",-0.05874
"6-30",-0.062633
"6-30",-0.041732
"6-30",-0.029663
"6-30",-0.039335
"6-30",-0.027525
"6-30",-0.043012
"6-30",-0.019222
"6-30",-0.030006
"6-30",-0.059136
"6-30",-0.032283
"6-30",-0.001596
"6-30",-0.010632
"6-30",-0.002732
"6-30",0.037813
"6-30",0.02712
"6-30",0.015874
"6-30",0.025468
"6-30",0.01791
"6-30",0.010911
"6-30",0.023269
"6-30",0.025167
"6-30",0.031535
"6-30",0.020968
"6-30",0.01493
"6-30",0.016673
"6-30",0.028766
"6-30",0.002225
"6-30",0.006628
"6-30",0.033524
"6-30",0.035933
"6-30",0.035831
"6-30",0.028544
"6-30",0.029799
"6-30",0.028556
"6-30",0.044349
"6-30",0.025852
"6-30",0.022194
"6-30",-0.003693
"6-30",-0.002197
"6-30",-0.003903
"6-30",0.004724
"6-30",-0.000521
"6-30",-0.016237
"6-30",-0.002449
"6-30",0.000591
"6-30",0.014666
"6-30",0.012185
"6-30",0.052375
"6-30",0.053811
"6-30",0.058377
"6-30",0.041141
"6-30",0.053222
"6-30",0.032905
"6-30",0.014576
"6-30",0.001996
"6-30",0.017664
"6-30",0.002459
"6-30",0.003024
"6-30",0.007223
"6-30",0.020199
"6-30",0.008737
"6-30",0.018205
"6-30",-0.008421
"6-30",-0.029273
"6-30",-0.025128
"6-30",-0.035082
"6-30",0.028327
"6-30",0.010311
"6-30",0.024038
"6-30",0.017111
"6-30",0.010899
"6-30",0.023737
"6-30",0.041111
"6-30",0.026483
"6-30",0.045347
"6-30",0.0036
"6-30",0.01314
"6-30",0.029066
"6-30",0.048302
"6-30",0.001666
"6-30",-0.018483
"6-30",-0.010247
"6-30",0.018673
"6-30",0.018859
"6-30",0.00673
"6-30",0.005637
"6-30",0.016595
"6-30",0.019046
"6-30",0.036395
"6-30",0.033476
"6-30",0.031535
"6-30",0.017526
"6-30",0.017057
"6-30",0.015778
"6-30",0.00804
"6-30",0.033277
"6-30",0.029835
"6-30",0.02396
"6-30",-0.008289
"6-30",0.011344
"6-30",-0.00302
"6-30",-0.010746
"6-30",-0.01268
"6-30",-0.005783
"6-30",-0.000521
"6-30",0.003474
"6-30",-0.03203
"6-30",-0.034734
"6-30",0.004153
"6-30",0.018913
"6-30",0.025888
"6-30",0.019893
"6-30",0.016168
"6-30",-0.000941
"6-30",0.013381
"6-30",0.039435
"6-30",0.059242
"6-30",0.015447
"6-30",-0.002786
"6-30",0.008647
"6-30",0.02614
"6-30",0.030346
"6-30",0.030304
"6-30",0.015069
"6-30",-0.010187
"6-30",-0.024166
"6-30",-0.011785
"6-30",-0.001903
"6-30",-0.021307
"6-30",0.013356
"6-30",-0.008919
"6-30",-0.029045
"6-30",-0.081953
"6-30",-0.09407
"6-30",-0.102955
"6-30",-0.077219
"6-30",-0.037767
"6-30",-0.024461
"6-30",-0.016255
"6-30",0.001089
"6-30",-0.006637
"6-30",0.025017
"6-30",0.012203
"6-30",-0.004131
"6-30",-0.01599
"6-30",-0.012368
"6-30",0.000386
"6-30",3.18E-05
"6-30",0.016757
"6-30",0.036546
"6-30",0.036209
"6-30",0.0078
"6-30",0.011795
"6-30",0.021623
"6-30",0.044848
"6-30",0.035987
"6-30",0.045022
"6-30",0.032695
"6-30",0.023353
"6-30",-0.042195
"6-30",-0.044364
"6-30",-0.03796
"6-30",-0.002347
"6-30",0.006388
"6-30",-0.020688
"6-30",-0.04801
"6-30",-0.02046
"6-30",-0.02827
"6-30",-0.008637
"6-30",0.013963
"6-30",0.005649
"6-30",0.007944
"6-30",0.013086
"6-30",0.029793
"6-30",0.017231
"6-30",0.036029
"6-30",0.024729
"6-30",0.011428
"6-30",0.0143
"6-30",0.031583
"6-30",0.024512
"6-30",0.00843
"6-30",-0.003248
"6-30",0.014684
"6-30",-0.013221
"6-30",-0.019493
"6-30",-0.049128
"6-30",-0.043138
"6-30",-0.026287
"6-30",-0.017504
"6-30",-0.015564
"6-30",-0.030601
"6-30",-0.037876
"6-30",-0.032865
"6-30",-0.000827
"6-30",-0.017504
"6-30",0.012654
"6-30",0.01108
"6-30",-0.006979
"6-30",-0.017402
"6-30",-0.003717
"6-30",0.010503
"6-30",0.004135
"6-30",-0.005862
"6-30",0.008544
"6-30",-0.005651
"6-30",-0.016603
"6-30",-0.025284
"6-30",-0.047205
"6-30",-0.022641
"6-30",-0.01405
"6-30",-0.02705
"6-30",-0.035941
"6-30",-0.033502
"6-30",-0.060776
"6-30",-0.010457
"6-30",0.042944
"6-30",0.038606
"6-30",0.030286
"6-30",0.022428
"6-30",0.019244
"6-30",0.03234
"6-30",0.037014
"6-30",0.03031
"6-30",0.021851
"6-30",0.019442
"6-30",0.00467
"6-30",0.010935
"6-30",0.022464
"6-30",0.005517
"6-30",0.009512
"6-30",0.013441
"6-30",0.00619
"6-30",-0.011959
"6-30",0.011728
"6-30",0.014666
"6-30",0.025576
"6-30",0.020187
"6-30",0.029385
"6-30",0.013789
"6-30",0.013501
"6-30",-0.001734
"6-30",0.026195
"6-30",0.050032
"6-30",0.037951
"6-30",0.029967
"6-30",0.030412
"6-30",0.050219
"6-30",0.050399
"6-30",0.050849
"6-30",0.027
"6-30",0.016462
"6-30",-0.006715
"6-30",-0.000833
"6-30",-0.007748
"6-30",0.012365
"6-30",-0.002119
"6-30",4.38E-05
"6-30",-0.008541
"6-30",-0.01292
"6-30",-0.033286
"6-30",0.008022
"6-30",0.006658
"6-30",0.014143
"6-30",0.0129
"6-30",-0.008541
"6-30",-0.026774
"6-30",-0.043973
"6-30",-0.015408
"6-30",0.029409
"6-30",0.016546
"6-30",0.025179
"6-30",0.026633
"6-30",0.026771
"6-30",0.049558
"6-30",0.03344
"6-30",0.037855
"6-30",0.026471
"6-30",0.006256
"6-30",-0.012332
"6-30",0.004189
"6-30",0.020986
"6-30",0.045731
"6-30",0.04626
"6-30",0.021779
"6-30",0.005625
"6-30",0.007169
"6-30",0.009139
"6-30",0.014168
"6-30",0.008869
"6-30",0.019424
"6-30",0.024398
"6-30",0.009974
"6-30",-0.027675
"6-30",-0.036608
"6-30",0.02274
"6-30",0.018655
"6-30",0.019622
"6-30",-0.005267
"6-30",0.003024
"6-30",0.003048
"6-30",0.008839
"6-30",0.027793
"6-30",0.032665
"6-30",0.015922
"6-30",0.004357
"6-30",0.004592
"6-30",0.020638
"6-30",0.034034
"6-30",0.018529
"6-30",0.019262
"6-30",0.023365
"6-30",0.017255
"6-30",-0.000377
"6-30",0.020265
"6-30",0.025666
"6-30",0.0482
"6-30",0.006081
"6-30",0.011801
"6-30",-0.054547
"6-30",-0.077537
"6-30",-0.0461
"6-30",0.016306
"6-30",-0.004618
"6-30",-0.002293
"6-30",-0.008126
"6-30",-0.002557
"6-30",-0.018658
"6-30",-0.00955
"6-30",0.022782
"6-30",-0.003981
"6-30",-0.022701
"6-30",-0.021319
"6-30",-0.015053
"6-30",-0.018177
"6-30",-0.012061
"6-30",-0.005261
"6-30",0.016102
"6-30",0.001113
"6-30",-0.014663
"6-30",-0.039564
"6-30",-0.001296
"6-30",0.008779
"6-30",0.002969
"6-30",-0.00016
"6-30",0.003901
"6-30",-0.058998
"6-30",-0.114994
"6-30",-0.080649
"6-30",0.013651
"6-30",0.026435
"6-30",0.018931
"6-30",0.023035
"6-30",0.016925
"6-30",0.023743
"6-30",0.016607
"6-30",0.015519
"6-30",0.019815
"6-30",0.004381
"6-30",0.007343
"6-30",0.02536
"6-30",0.015129
"6-30",0.022212
"6-30",0.020151
"6-30",-0.012578
"6-30",-0.034662
"6-30",0.001155
"6-30",0.004513
"6-30",-0.003176
"6-30",-0.004005
"6-30",-0.02386
"6-30",-0.016639
"6-30",-0.035905
"6-30",-0.056757
"6-30",-0.0766
"6-30",0.005871
"6-30",0.015369
"6-30",-0.01617
"6-30",-0.031676
"6-30",0.000572
"6-30",-0.005898
"6-30",0.005006
"6-30",0.049426
"6-30",0.049888
"6-30",0.00154
"6-30",0.016559
"6-30",0.034046
"6-30",0.033061
"6-30",0.021004
"6-30",0.010473
"6-30",0.002321
"6-30",-0.01095
"6-30",-0.014242
"6-30",0.00777
"6-30",0.024152
"6-30",-0.037161
"6-30",-0.031021
"6-30",-0.034223
"6-30",-0.050407
"6-30",-0.079189
"6-30",-0.077279
"6-30",-0.045589
"6-30",-0.030264
"6-30",-0.031574
"6-30",-0.037179
"6-30",-0.059172
"6-30",-0.037077
"6-30",-0.050119
"6-30",-0.062759
"6-30",-0.024671
"6-30",0.002897
"6-30",-0.006667
"6-30",-0.004209
"6-30",0.023155
"6-30",0.00837
"6-30",0.022079
"6-30",0.048044
"6-30",0.051528
"6-30",0.050783
"6-30",0.03189
"6-30",-0.000341
"6-30",-0.007057
"6-30",-0.006204
"6-30",0.018859
"6-30",0.048615
"6-30",0.055199
"6-30",0.002831
"6-30",-0.006126
"6-30",-0.001728
"6-30",0.004111
"6-30",0.025384
"6-30",0.037375
"6-30",0.039117
"6-30",0.018715
"6-30",0.027811
"6-30",0.010094
"6-30",0.023317
"6-30",0.011308
"6-30",0.013008
"6-30",-0.008511
"6-30",-0.012079
"6-30",-0.01262
"6-30",0.009656
"6-30",0.048897
"6-30",0.056004
"6-30",0.042205
"6-30",0.003955
"6-30",0.016877
"6-30",0.022758
"6-30",0.053313
"6-30",0.0609
"6-30",0.063489
"6-30",0.023497
"6-30",-0.02028
"6-30",-0.030871
"6-30",-0.004294
"6-30",0.003384
"6-30",0.020139
"6-30",0.023533
"6-30",0.022824
"6-30",0.007812
"6-30",0.028634
"6-30",0.005228
"6-30",0.016498
"6-30",0.009866
"6-30",-0.011034
"6-30",0.01973
"6-30",0.008538
"6-30",0.029691
"6-30",0.027516
"6-30",0.003162
"6-30",-0.002714
"6-30",-0.011388
"6-30",-0.018411
"6-30",0.005919
"6-30",-0.001734
"6-30",0.01913
"6-30",0.02247
"6-30",0.027895
"6-30",-0.026281
"6-30",-0.039095
"6-30",-0.009268
"6-30",0.04775
"6-30",0.039958
"6-30",0.040763
"6-30",0.024128
"6-30",0.026711
"6-30",0.024134
"6-30",0.03019
"6-30",0.008719
"6-30",7.79E-06
"6-30",-0.010493
"6-30",0.001414
"6-30",0.008154
"6-30",0.022584
"6-30",0.038931
"6-30",0.023936
"6-30",0.007559
"6-30",0.012924
"6-30",0.01967
"6-30",0.013837
"6-30",0.014047
"6-30",-0.001026
"6-30",0.008436
"6-30",-0.002161
"6-30",-0.005633
"6-30",-0.04965
"6-30",-0.039251
"6-30",-0.000761
"6-30",-0.002726
"6-30",0.007055
"6-30",0.015195
"6-30",0.01931
"6-30",0.001906
"6-30",0.021437
"6-30",0.058239
"6-30",0.062114
"6-30",0.024729
"6-30",0.021605
"6-30",0.018949
"6-30",0.015603
"6-30",-5.23E-05
"6-30",-0.003435
"6-30",-0.016801
"6-30",-0.016423
"6-30",-0.012752
"6-30",0.002122
"6-30",-0.005237
"6-30",-0.019685
"6-30",0.001594
"6-30",-0.00615
"6-30",-0.028714
"6-30",-0.048485
"6-30",-0.056931
"6-30",-0.09413
"6-30",-0.046647
"6-30",-0.014621
"6-30",-0.006294
"6-30",0.002044
"6-30",0.005655
"6-30",-0.017582
"6-30",0.008196
"6-30",0.001774
"6-30",0.00321
"6-30",0.00849
"6-30",0.022464
"6-30",0.024542
"6-30",0.010455
"6-30",0.020505
"6-30",0.041934
"6-30",0.048086
"6-30",0.040589
"6-30",0.021467
"6-30",0.018601
"6-30",0.001732
"6-30",-0.017168
"6-30",-0.015137
"6-30",-0.001338
"6-30",-0.012938
"6-30",-0.071914
"6-30",-0.0684
"6-30",-0.081767
"6-30",-0.034289
"6-30",-0.003621
"6-30",-0.002221
"6-30",-0.023379
"6-30",0.014342
"6-30",-0.009304
"6-30",0.015219
"6-30",0.029631
"6-30",0.024867
"6-30",0.015741
"6-30",0.016354
"6-30",0.007451
"6-30",-0.013737
"6-30",0.014774
"6-30",0.013441
"6-30",0.025077
"6-30",0.028405
"6-30",0.030736
"6-30",0.004117
"6-30",-0.009352
"6-30",0.000687
"6-30",0.038588
"6-30",0.015459
"6-30",0.021749
"6-30",-0.034632
"6-30",-0.038422
"6-30",-0.022496
"6-30",-0.004354
"6-30",-0.013005
"6-30",-0.017132
"6-30",-0.02881
"6-30",-0.023716
"6-30",-0.009286
"6-30",-0.017246
"6-30",0.019004
"6-30",0.018295
"6-30",0.000566
"6-30",-0.012518
"6-30",-0.016825
"6-30",0.003084
"6-30",-0.007039
"6-30",-0.01283
"6-30",-0.004834
"6-30",-0.022034
"6-30",-0.027771
"6-30",-0.052612
"6-30",-0.071842
"6-30",-0.038873
"6-30",-0.031508
"6-30",-0.03358
"6-30",-0.030883
"6-30",-0.026221
"6-30",-0.057136
"6-30",0.009349
"6-30",0.07402
"6-30",0.07405
"6-30",0.072308
"6-30",0.056208
"6-30",0.039543
"6-30",0.033734
"6-30",0.015627
"6-30",-5.83E-05
"6-30",-0.005327
"6-30",-0.002521
"6-30",-0.022785
"6-30",-0.01423
"6-30",-0.016357
"6-30",-0.02842
"6-30",-0.017234
"6-30",0.001558
"6-30",0.00202
"6-30",0.002201
"6-30",0.026411
"6-30",0.037621
"6-30",0.05002
"6-30",0.049167
"6-30",0.058689
"6-30",0.029367
"6-30",0.020776
"6-30",-0.004077
"6-30",0.005415
"6-30",0.021353
"6-30",0.021304
"6-30",0.029379
"6-30",0.037032
"6-30",0.054075
"6-30",0.046945
"6-30",0.017321
"6-30",0.019845
"6-30",-0.001218
"6-30",-0.006384
"6-30",-0.006937
"6-30",-0.0091
"6-30",-0.004816
"6-30",-0.015095
"6-30",-0.005369
"6-30",0.000164
"6-30",0.017117
"6-30",0.007685
"6-30",0.031601
"6-30",0.019124
"6-30",0.027222
"6-30",0.039177
"6-30",-0.005159
"6-30",-0.007634
"6-30",-0.017853
"6-30",0.010575
"6-30",0.024819
"6-30",0.007535
"6-30",0.023972
"6-30",-0.000935
"6-30",0.003342
"6-30",0.014961
"6-30",-0.000208
"6-30",0.011536
"6-30",0.014732
"6-30",0.024068
"6-30",0.007157
"6-30",0.029661
"6-30",0.044806
"6-30",0.061963
"6-30",0.051588
"6-30",0.028784
"6-30",0.013861
"6-30",0.023329
"6-30",0.018421
"6-30",0.018391
"6-30",0.006892
"6-30",0.010455
"6-30",0.008232
"6-30",-0.003032
"6-30",-0.034517
"6-30",-0.042586
"6-30",0.013549
"6-30",0.007715
"6-30",0.014979
"6-30",-0.000683
"6-30",0.005451
"6-30",-0.001338
"6-30",0.009728
"6-30",0.015123
"6-30",0.012473
"6-30",0.009548
"6-30",0.010875
"6-30",0.018535
"6-30",0.040943
"6-30",0.039681
"6-30",0.0112
"6-30",0.011692
"6-30",0.03064
"6-30",0.036455
"6-30",0.026273
"6-30",0.031703
"6-30",0.019304
"6-30",0.028802
"6-30",-0.024166
"6-30",-0.024353
"6-30",-0.079484
"6-30",-0.082055
"6-30",-0.05877
"6-30",-0.010608
"6-30",-0.030024
"6-30",-0.017372
"6-30",-0.017126
"6-30",0.001089
"6-30",-0.01772
"6-30",0.001095
"6-30",0.01758
"6-30",0.002663
"6-30",-0.030564
"6-30",-0.000245
"6-30",0.006184
"6-30",3.78E-05
"6-30",-0.009274
"6-30",-0.013455
"6-30",0.001666
"6-30",0.001371
"6-30",-0.00177
"6-30",-0.0114
"6-30",0.025756
"6-30",0.014522
"6-30",-0.01071
"6-30",-0.011905
"6-30",-0.016537
"6-30",-0.073248
"6-30",-0.091385
"6-30",-0.036218
"6-30",0.036546
"6-30",0.021232
"6-30",0.028267
"6-30",0.018703
"6-30",0.029613
"6-30",0.027943
"6-30",0.024374
"6-30",0.022674
"6-30",0.034455
"6-30",0.013705
"6-30",0.008941
"6-30",0.018066
"6-30",0.00619
"6-30",0.008412
"6-30",0.009025
"6-30",-0.011515
"6-30",-0.02666
"6-30",0.015555
"6-30",0.002146
"6-30",-0.002095
"6-30",-0.027675
"6-30",-0.01456
"6-30",-0.026269
"6-30",-0.036872
"6-30",-0.068069
"6-30",-0.099351
"6-30",-0.008835
"6-30",-0.016597
"6-30",-0.017078
"6-30",-0.034049
"6-30",-0.009106
"6-30",-0.027176
"6-30",0.004309
"6-30",0.037194
"6-30",0.034743
"6-30",-0.000827
"6-30",0.006015
"6-30",0.01001
"6-30",0.015904
"6-30",0.012359
"6-30",0.02733
"6-30",0.022013
"6-30",0.005715
"6-30",-0.007598
"6-30",-0.002618
"6-30",-0.000797
"6-30",-0.040044
"6-30",-0.009358
"6-30",-0.00928
"6-30",-0.030871
"6-30",-0.082782
"6-30",-0.074503
"6-30",-0.055808
"6-30",-0.018249
"6-30",-0.00609
"6-30",-0.014554
"6-30",-0.031075
"6-30",-0.008859
"6-30",-0.034986
"6-30",-0.030709
"6-30",0.006069
"6-30",0.017177
"6-30",-0.008967
"6-30",-0.006342
"6-30",0.012389
"6-30",0.006087
"6-30",0.021214
"6-30",0.025528
"6-30",0.017508
"6-30",0.015501
"6-30",0.015808
"6-30",0.019652
"6-30",0.030598
"6-30",0.031607
"6-30",0.031217
"6-30",0.037993
"6-30",0.032647
"6-30",-0.005381
"6-30",0.001209
"6-30",0.011885
"6-30",0.03085
"6-30",0.022518
"6-30",0.027781
"6-30",0.025408
"6-30",0.016102
"6-30",0.034004
"6-30",0.017682
"6-30",0.022692
"6-30",0.01278
"6-30",0.024296
"6-30",0.025684
"6-30",0.039754
"6-30",0.022932
"6-30",0.021389
"6-30",0.017496
"6-30",0.018331
"6-30",-0.00335
"6-30",-0.001788
"6-30",0.019923
"6-30",0.029361
"6-30",0.037687
"6-30",0.023888
"6-30",0.022139
"6-30",-0.004756
"6-30",-0.029207
"6-30",-0.016591
"6-30",0.015159
"6-30",0.022824
"6-30",0.033374
"6-30",0.031511
"6-30",0.026669
"6-30",0.013411
"6-30",0.030736
"6-30",-0.003615
"6-30",-0.002539
"6-30",0.005787
"6-30",-0.003008
"6-30",0.009331
"6-30",-0.005669
"6-30",0.006202
"6-30",0.004664
"6-30",-0.009712
"6-30",0.016048
"6-30",0.019634
"6-30",0.027594
"6-30",0.039105
"6-30",0.017982
"6-30",0.021851
"6-30",0.021521
"6-30",0.02119
"6-30",-0.031189
"6-30",-0.024683
"6-30",-0.001164
"6-30",0.057362
"6-30",0.038234
"6-30",0.036095
"6-30",0.027066
"6-30",0.036197
"6-30",0.027895
"6-30",0.04304
"6-30",0.037663
"6-30",0.039405
"6-30",0.023485
"6-30",0.02706
"6-30",0.011524
"6-30",0.009073
"6-30",0.014234
"6-30",0.00473
"6-30",-0.022208
"6-30",-0.022436
"6-30",-0.002696
"6-30",-0.011773
"6-30",-0.000671
"6-30",-0.005795
"6-30",0.021028
"6-30",0.027799
"6-30",0.027708
"6-30",-0.024136
"6-30",-0.0094
"6-30",0.032388
"6-30",0.032569
"6-30",0.031343
"6-30",0.028754
"6-30",0.013681
"6-30",-0.008
"6-30",0.007866
"6-30",0.048164
"6-30",0.045647
"6-30",0.007824
"6-30",-0.002047
"6-30",0.004411
"6-30",0.007133
"6-30",0.010359
"6-30",0.021473
"6-30",0.019358
"6-30",0.005943
"6-30",-0.006673
"6-30",0.006087
"6-30",-0.015594
"6-30",-0.021529
"6-30",-0.006006
"6-30",-0.01569
"6-30",-0.056637
"6-30",-0.079958
"6-30",-0.092466
"6-30",-0.122462
"6-30",-0.071043
"6-30",-0.030558
"6-30",-0.012398
"6-30",0.004225
"6-30",-0.000323
"6-30",-0.018994
"6-30",0.011416
"6-30",-0.002293
"6-30",0.004766
"6-30",-4.03E-05
"6-30",0.023317
"6-30",0.013008
"6-30",0.002903
"6-30",0.008707
"6-30",0.03234
"6-30",0.012311
"6-30",0.004399
"6-30",0.000993
"6-30",0.019016
"6-30",0.025996
"6-30",0.02888
"6-30",0.036017
"6-30",0.03845
"6-30",0.007445
"6-30",-0.051585
"6-30",-0.047349
"6-30",-0.03489
"6-30",0.014756
"6-30",0.027757
"6-30",0.022302
"6-30",-0.020742
"6-30",-0.016807
"6-30",-0.029681
"6-30",-0.004618
"6-30",0.004237
"6-30",0.012533
"6-30",-0.008997
"6-30",0.001041
"6-30",0.001708
"6-30",0.001396
"6-30",0.034635
"6-30",0.021569
"6-30",0.025582
"6-30",0.025131
"6-30",0.053427
"6-30",0.041436
"6-30",0.039447
"6-30",0.030063
"6-30",0.030418
"6-30",-0.018706
"6-30",-0.0207
"6-30",-0.073753
"6-30",-0.04899
"6-30",-0.032283
"6-30",-0.011022
"6-30",-0.027633
"6-30",-0.037924
"6-30",-0.05382
"6-30",-0.033646
"6-30",-0.000833
"6-30",0.005655
"6-30",0.03192
"6-30",0.01165
"6-30",-0.008307
"6-30",-0.022863
"6-30",-0.013972
"6-30",-0.001344
"6-30",-0.008391
"6-30",-0.013437
"6-30",-0.013101
"6-30",-0.031418
"6-30",-0.035689
"6-30",-0.062783
"6-30",-0.063804
"6-30",-0.013894
"6-30",0.003949
"6-30",0.007253
"6-30",0.007019
"6-30",0.000296
"6-30",-0.037816
"6-30",0.027925
"6-30",0.063934
"6-30",0.054358
"6-30",0.056238
"6-30",0.020331
"6-30",0.005493
"6-30",-0.00588
"6-30",-0.021998
"6-30",-0.02508
"6-30",-0.000473
"6-30",0.011386
"6-30",0.006995
"6-30",0.019556
"6-30",0.012473
"6-30",-0.001518
"6-30",0.00944
"6-30",0.013441
"6-30",0.013861
"6-30",0.02417
"6-30",0.044493
"6-30",0.044271
"6-30",0.046374
"6-30",0.039477
"6-30",0.026279
"6-30",-0.015209
"6-30",-0.022562
"6-30",-0.038651
"6-30",0.019352
"6-30",0.043376
"6-30",0.059086
"6-30",0.043196
"6-30",0.041466
"6-30",0.037915
"6-30",0.032418
"6-30",0.012335
"6-30",0.017123
"6-30",0.012461
"6-30",0.011879
"6-30",0.000945
"6-30",0.000218
"6-30",-1.02E-05
"6-30",-0.017714
"6-30",-0.011677
"6-30",-0.004137
"6-30",0.000765
"6-30",-0.004396
"6-30",0.043142
"6-30",0.031349
"6-30",0.050123
"6-30",0.045977
"6-30",-0.004864
"6-30",-0.022857
"6-30",-0.040603
"6-30",-0.00451
"6-30",0.023047
"6-30",0.005385
"6-30",0.01007
"6-30",-0.016879
"6-30",-0.012206
"6-30",-0.005321
"6-30",-0.000953
"6-30",0.026225
"6-30",0.037957
"6-30",0.033788
"6-30",0.015753
"6-30",0.027462
"6-30",0.036942
"6-30",0.064661
"6-30",0.051156
"6-30",0.045046
"6-30",0.030466
"6-30",0.029379
"6-30",0.013735
"6-30",-0.001614
"6-30",-0.016615
"6-30",-0.008445
"6-30",-0.006931
"6-30",-0.013533
"6-30",-0.052834
"6-30",-0.031141
"6-30",0.006081
"6-30",0.027967
"6-30",0.00467
"6-30",-0.001939
"6-30",0.021268
"6-30",0.010299
"6-30",0.038684
"6-30",0.038624
"6-30",0.042289
"6-30",0.023846
"6-30",0.008214
"6-30",-0.006685
"6-30",0.017418
"6-30",0.021989
"6-30",0.016805
"6-30",0.038138
"6-30",0.050453
"6-30",0.022716
"6-30",0.007001
"6-30",0.005168
"6-30",0.028682
"6-30",0.03192
"6-30",0.018193
"6-30",0.022398
"6-30",-0.05716
"6-30",-0.103526
"6-30",-0.076017
"6-30",-0.024743
"6-30",-0.041793
"6-30",-0.017925
"6-30",-0.01563
"6-30",0.004165
"6-30",-0.02541
"6-30",0.00685
"6-30",0.024152
"6-30",0.010377
"6-30",-0.019595
"6-30",0.018986
"6-30",0.01779
"6-30",0.01597
"6-30",0.005204
"6-30",0.007836
"6-30",-0.000671
"6-30",-0.016237
"6-30",-0.043859
"6-30",-0.055135
"6-30",-0.008763
"6-30",0.000338
"6-30",-0.006252
"6-30",-0.003591
"6-30",-0.005183
"6-30",-0.087582
"6-30",-0.110933
"6-30",-0.03644
"6-30",0.034881
"6-30",0.035122
"6-30",0.050285
"6-30",0.033722
"6-30",0.034341
"6-30",0.007745
"6-30",-0.015642
"6-30",-0.016219
"6-30",-0.002678
"6-30",-0.014104
"6-30",-0.000953
"6-30",0.014336
"6-30",-0.003549
"6-30",0.013044
"6-30",0.01466
"6-30",0.017856
"6-30",0.018373
"6-30",0.019076
"6-30",0.022188
"6-30",0.016571
"6-30",-0.001146
"6-30",0.007673
